Dice left,0,50,100,150,200,250,300,350,400,450,500,550,600,650,700,750,800,850,900,1000,1050,1100,1150,1200,1250,1300,1400,1500,1600,2000
6,0.030864197530864196,0.07716049382716049,0.1427469135802469,0.13117283950617284,0.15631430041152264,0.09079218106995884,0.062242798353909466,0.02199074074074074,0.036865569272976684,0.023276748971193417,0.04942558299039781,0.01478909465020576,0.04057355967078189,0.01748971193415638,0.0239411865569273,0.008680555555555556,0.006344307270233196,0.001286008230452675,0.0008573388203017832,0.026170267489711935,0.0205761316872428,0.010716735253772291,0.00257201646090535,0.001286008230452675,0.0001286008230452675,0.0004286694101508916,0.0004286694101508916,0.0004286694101508916,0.0004286694101508916,2.143347050754458e-05
5,0.07716049382716049,0.13117283950617284,0.20833333333333334,0.15432098765432098,0.15252057613168724,0.07008744855967078,0.038708847736625515,0.010931069958847737,0.02456275720164609,0.010931069958847737,0.031507201646090534,0.0051440329218107,0.025334362139917695,0.009002057613168725,0.010931069958847737,0.00257201646090535,0.001286008230452675,0.0,0.0,0.0205761316872428,0.0102880658436214,0.0038580246913580245,0.0006430041152263374,0.0001286008230452675,0.0,0.0,0.0,0.0,0.0,0.0
4,0.1574074074074074,0.18518518518518517,0.25925925925925924,0.14814814814814814,0.12114197530864197,0.040123456790123455,0.017746913580246913,0.0030864197530864196,0.013117283950617283,0.0030864197530864196,0.015432098765432098,0.0007716049382716049,0.013117283950617283,0.0030864197530864196,0.0030864197530864196,0.0,0.0,0.0,0.0,0.012345679012345678,0.0030864197530864196,0.0007716049382716049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.2777777777777778,0.2222222222222222,0.2777777777777778,0.1111111111111111,0.07407407407407407,0.013888888888888888,0.004629629629629629,0.0,0.004629629629629629,0.0,0.004629629629629629,0.0,0.004629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.004629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.4444444444444444,0.2222222222222222,0.25,0.05555555555555555,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
