Dice left,0,50,100,150,200,250,300,350,400,450,500,550,600,650,700,750,800,1000,1050,1100,1150,1200
5,0.07716049382716049,0.13117283950617284,0.20833333333333334,0.15432098765432098,0.15252057613168724,0.07008744855967078,0.038708847736625515,0.010931069958847737,0.02456275720164609,0.010931069958847737,0.031507201646090534,0.0051440329218107,0.025334362139917695,0.009002057613168725,0.010931069958847737,0.00257201646090535,0.001286008230452675,0.0205761316872428,0.0102880658436214,0.0038580246913580245,0.0006430041152263374,0.0001286008230452675
4,0.1574074074074074,0.18518518518518517,0.25925925925925924,0.14814814814814814,0.12114197530864197,0.040123456790123455,0.017746913580246913,0.0030864197530864196,0.013117283950617283,0.0030864197530864196,0.015432098765432098,0.0007716049382716049,0.013117283950617283,0.0030864197530864196,0.0030864197530864196,0.0,0.0,0.012345679012345678,0.0030864197530864196,0.0007716049382716049,0.0,0.0
3,0.2777777777777778,0.2222222222222222,0.2777777777777778,0.1111111111111111,0.07407407407407407,0.013888888888888888,0.004629629629629629,0.0,0.004629629629629629,0.0,0.004629629629629629,0.0,0.004629629629629629,0.0,0.0,0.0,0.0,0.004629629629629629,0.0,0.0,0.0,0.0
2,0.4444444444444444,0.2222222222222222,0.25,0.05555555555555555,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
